venue_name,title,description,weekday,start_time,end_time,price,currency,restrictions,category,confidence,source_snippet,source_url
Mac's Speed Shop,Special,,Wednesday,18:00,22:00,11,USD,,,high,"September 10 @ 6:00 pm - 10:00 pm Recurring Jeep Night in Fayetteville! Fayetteville 482 N McPherson Church Rd, Fayetteville, NC, United States Jeep Night is on at Mac's Fayetteville! Bring your crew and enjoy some live music from 7pm-9pm, ",https://macspeedshop.com/events
Mac's Speed Shop,Special,,Wednesday,18:00,22:00,11,USD,,,high,"September 10 @ 6:00 pm - 10:00 pm Recurring Jeep Night in Fayetteville! Fayetteville 482 N McPherson Church Rd, Fayetteville, NC, United States Jeep Night is on at Mac's Fayetteville! Bring your crew and enjoy some live music from 7pm-9pm, ",https://macspeedshop.com/events
Mac's Speed Shop,Special,,Wednesday,19:00,21:00,11,USD,,,high,"Jeep Night is on at Mac's Fayetteville! Bring your crew and enjoy some live music from 7pm-9pm, drink specials, and good times every Wednesday night! Bike Night Drink Specials: $11 […]",https://macspeedshop.com/events
Mac's Speed Shop,Special,,Wednesday,19:00,21:00,11,USD,,,high,"Jeep Night is on at Mac's Fayetteville! Bring your crew and enjoy some live music from 7pm-9pm, drink specials, and good times every Wednesday night! Bike Night Drink Specials: $11 […]",https://macspeedshop.com/events
Mac's Speed Shop,Special,,Wednesday,18:00,22:00,,,,,medium,"Wed 10 September 10 @ 6:00 pm - 10:00 pm Recurring Bike Night in Steele Creek! Steele Creek 2414 Sandy Porter Rd, Charlotte, NC, United States Bike Night is back and better than ever at Mac’s Steele Creek! Bring your crew and enjoy some liv",https://macspeedshop.com/events
Mac's Speed Shop,Special,,Wednesday,18:00,22:00,,,,,medium,"September 10 @ 6:00 pm - 10:00 pm Recurring Bike Night in Steele Creek! Steele Creek 2414 Sandy Porter Rd, Charlotte, NC, United States Bike Night is back and better than ever at Mac’s Steele Creek! Bring your crew and enjoy some live music",https://macspeedshop.com/events
Mac's Speed Shop,Special,,Wednesday,18:00,22:00,,,,,medium,"September 10 @ 6:00 pm - 10:00 pm Recurring Bike Night in Steele Creek! Steele Creek 2414 Sandy Porter Rd, Charlotte, NC, United States Bike Night is back and better than ever at Mac’s Steele Creek! Bring your crew and enjoy some live music",https://macspeedshop.com/events
Mac's Speed Shop,Special,,Wednesday,19:00,21:00,,,,,medium,"Bike Night is back and better than ever at Mac’s Steele Creek! Bring your crew and enjoy some live music from 7pm-9pm, drink specials, and good times every Wednesday night! […]",https://macspeedshop.com/events
Mac's Speed Shop,Special,,Wednesday,19:00,21:00,,,,,medium,"Bike Night is back and better than ever at Mac’s Steele Creek! Bring your crew and enjoy some live music from 7pm-9pm, drink specials, and good times every Wednesday night! […]",https://macspeedshop.com/events
Mac's Speed Shop,Special,,Wednesday,18:00,22:00,,,,,medium,"Wed 10 September 10 @ 6:00 pm - 10:00 pm Recurring Bike Night in South End! South End 2511 South Blvd, Charlotte, NC, United States Bike Night is back and better than ever at Mac’s South End! Bring your crew and enjoy some live music from 7",https://macspeedshop.com/events
Mac's Speed Shop,Special,,Wednesday,18:00,22:00,,,,,medium,"September 10 @ 6:00 pm - 10:00 pm Recurring Bike Night in South End! South End 2511 South Blvd, Charlotte, NC, United States Bike Night is back and better than ever at Mac’s South End! Bring your crew and enjoy some live music from 7pm-9pm,",https://macspeedshop.com/events
Mac's Speed Shop,Special,,Wednesday,18:00,22:00,,,,,medium,"September 10 @ 6:00 pm - 10:00 pm Recurring Bike Night in South End! South End 2511 South Blvd, Charlotte, NC, United States Bike Night is back and better than ever at Mac’s South End! Bring your crew and enjoy some live music from 7pm-9pm,",https://macspeedshop.com/events
Mac's Speed Shop,Special,,Wednesday,19:00,21:00,,,,,medium,"Bike Night is back and better than ever at Mac’s South End! Bring your crew and enjoy some live music from 7pm-9pm, drink specials, and good times every Wednesday night! […]",https://macspeedshop.com/events
Mac's Speed Shop,Special,,Wednesday,19:00,21:00,,,,,medium,"Bike Night is back and better than ever at Mac’s South End! Bring your crew and enjoy some live music from 7pm-9pm, drink specials, and good times every Wednesday night! […]",https://macspeedshop.com/events
Mac's Speed Shop,Sunday Football,,Sunday,13:00,23:00,,,,burgers,medium,"Sunday Football — &lt;p&gt;$4 Domestic Pints | $4 Mimosas | $7 Minus 196 Cans | $7 Signature Bloody Marys | The $5 Starting Lineup: Pork Rinds, Tavern Burger, Totcho\'s, Tossed Tender Basket, Smoked [&hellip;]&lt;/p&gt;\n",https://macspeedshop.com/events
Mac's Speed Shop,"$2 Burger Night at Mac&#8217;s, Five Points!",,Monday,17:00,22:00,,,,burgers,medium,"$2 Burger Night at Mac&#8217;s, Five Points! — &lt;p&gt;It\'s time to BYOB (Build Your Own Burger) every Monday at Mac\'s in Five Points! Grab a fresh, never Frozen 1/2 LB. Angus Beef Patty for only $2 with a [&hellip;]&lt;/p&gt;\n",https://macspeedshop.com/events
Mac's Speed Shop,Monday Night Football,,Monday,19:00,22:00,,,,burgers,medium,"Monday Night Football — &lt;p&gt;1/2 Price Burger &amp; Fries | $3 Busch Light Pints | $5 Wells | $4 Athletic (NA), Run Wild Pints &nbsp; *Food special available kick off to end of game&lt;/p&gt;\n",https://macspeedshop.com/events
Mac's Speed Shop,Monday Night Football,,Monday,19:00,22:00,,,,burgers,medium,"Monday Night Football — &lt;p&gt;$2 Burger Night | $3 Busch Light Pints | $5 Wells | $4 Athletic (NA), Run Wild Pints &nbsp;&lt;/p&gt;\n",https://macspeedshop.com/events
Mac's Speed Shop,Live Music From Brett Bartschi!,,Tuesday,17:00,19:00,,,,drinks;happy_hour,medium,Live Music From Brett Bartschi! — &lt;p&gt;Come out and grab a Happy Hour drink special from 5pm-7pm! ✭ ½ Price Draft Beers ✭ ½ Price Signature Cocktails ✭ ½ Price Glass of Wine&lt;/p&gt;\n,https://macspeedshop.com/events
Mac's Speed Shop,Kids Night!,,Tuesday,17:00,22:00,,,,,medium,Kids Night! — &lt;p&gt;Kids Rule Tuesday Nights! Get a kids meal for $2.50 with purchase of an adult entrée starting at 5pm! *Dine-In Only - All Mac\'s Locations*&lt;/p&gt;\n,https://macspeedshop.com/events
Mac's Speed Shop,Kids Night in Raleigh!,,Tuesday,17:00,22:00,,,,,medium,Kids Night in Raleigh! — &lt;p&gt;Kids rule Tuesday nights in Five Points! Get a FREE kids meal for with purchase of an adult entrée starting at 5pm! *Dine-In Only. Raleigh location only. One free kids [&hellip;]&lt;/p&gt;\n,https://macspeedshop.com/events
Mac's Speed Shop,Live Music From Marley&#8217;s Chain!,,Wednesday,17:00,19:00,,,,drinks;happy_hour,medium,Live Music From Marley&#8217;s Chain! — &lt;p&gt;Come out and grab a Happy Hour drink special from 5pm-7pm! ✭ ½ Price Draft Beers ✭ ½ Price Signature Cocktails ✭ ½ Price Glass of Wine&lt;/p&gt;\n,https://macspeedshop.com/events
Mac's Speed Shop,Jeep Night in Lake Norman!,,Wednesday,18:00,22:00,,,,,medium,"Jeep Night in Lake Norman! — &lt;p&gt;Jeep Night is on at Mac\'s Lake Norman! Bring your crew and enjoy some live music from 7pm-9pm, drink specials, and good times every Wednesday night! Bike Night Drink Specials: [&hellip;]&lt;/p&gt;\n",https://macspeedshop.com/events
Mac's Speed Shop,Jeep Night in Fayetteville!,,Wednesday,18:00,22:00,,,,,medium,"Jeep Night in Fayetteville! — &lt;p&gt;Jeep Night is on at Mac\'s Fayetteville! Bring your crew and enjoy some live music from 7pm-9pm, drink specials, and good times every Wednesday night! Bike Night Drink Specials: $11 [&hellip;]&lt;/p&gt",https://macspeedshop.com/events
Mac's Speed Shop,Bike Night in Steele Creek!,,Wednesday,18:00,22:00,,,,,medium,"Bike Night in Steele Creek! — &lt;p&gt;Bike Night is back and better than ever at Mac’s Steele Creek! Bring your crew and enjoy some live music from 7pm-9pm, drink specials, and good times every Wednesday night! [&hellip;]&lt;/p&gt;\n",https://macspeedshop.com/events
Mac's Speed Shop,Bike Night in South End!,,Wednesday,18:00,22:00,,,,,medium,"Bike Night in South End! — &lt;p&gt;Bike Night is back and better than ever at Mac’s South End! Bring your crew and enjoy some live music from 7pm-9pm, drink specials, and good times every Wednesday night! [&hellip;]&lt;/p&gt;\n",https://macspeedshop.com/events
Mac's Speed Shop,Happy Hour,,Sunday,12:00,16:00,4,USD,,burgers;bbq;drinks;happy_hour,high,"Skip to primary navigation Skip to main contentCatering & Private EventsMenusMacs Speed ShopOrder Online 12 events found. [{""@context"":""http://schema.org"",""@type"":""Event"",""name"":""Sunday Football"",""description"":""&lt;p&gt;$4 Domestic Pints | ",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Happy Hour,,Sunday,12:00,16:00,4,USD,,burgers;drinks;happy_hour,high,"12 events found. [{""@context"":""http://schema.org"",""@type"":""Event"",""name"":""Sunday Football"",""description"":""&lt;p&gt;$4 Domestic Pints | $4 Mimosas | $7 Minus 196 Cans | $7 Signature Bloody Marys | The $5 Starting Lineup: Pork Rinds, Tavern B",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Happy Hour,,Sunday,12:00,16:00,4,USD,,burgers;drinks;happy_hour,high,"12 events found. [{""@context"":""http://schema.org"",""@type"":""Event"",""name"":""Sunday Football"",""description"":""&lt;p&gt;$4 Domestic Pints | $4 Mimosas | $7 Minus 196 Cans | $7 Signature Bloody Marys | The $5 Starting Lineup: Pork Rinds, Tavern B",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Happy Hour,,Sunday,12:00,16:00,4,USD,,burgers;drinks;happy_hour,high,"12 events found. [{""@context"":""http://schema.org"",""@type"":""Event"",""name"":""Sunday Football"",""description"":""&lt;p&gt;$4 Domestic Pints | $4 Mimosas | $7 Minus 196 Cans | $7 Signature Bloody Marys | The $5 Starting Lineup: Pork Rinds, Tavern B",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Happy Hour,,Sunday,17:00,22:00,4,USD,,burgers;drinks;happy_hour,high,"September 2025 Sun 7 September 7, 2025 @ 1:00 pm - January 4, 2026 @ 11:00 pm Sunday Football Concord Mills 8021 Concord Mills Boulevard, Concord, North Carolina +8 more $4 Domestic Pints | $4 Mimosas | $7 Minus 196 Cans | $7 Signature Bloo",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Sunday,,,4,USD,,burgers,medium,"Sun 7 September 7, 2025 @ 1:00 pm - January 4, 2026 @ 11:00 pm Sunday Football Concord Mills 8021 Concord Mills Boulevard, Concord, North Carolina +8 more $4 Domestic Pints | $4 Mimosas | $7 Minus 196 Cans | $7 Signature Bloody Marys | The ",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Sunday,,,4,USD,,burgers,medium,"September 7, 2025 @ 1:00 pm - January 4, 2026 @ 11:00 pm Sunday Football Concord Mills 8021 Concord Mills Boulevard, Concord, North Carolina +8 more $4 Domestic Pints | $4 Mimosas | $7 Minus 196 Cans | $7 Signature Bloody Marys | The $5 Sta",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Sunday,,,4,USD,,burgers,medium,"September 7, 2025 @ 1:00 pm - January 4, 2026 @ 11:00 pm Sunday Football Concord Mills 8021 Concord Mills Boulevard, Concord, North Carolina +8 more $4 Domestic Pints | $4 Mimosas | $7 Minus 196 Cans | $7 Signature Bloody Marys | The $5 Sta",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Sunday,,,,,,,medium,Sunday Football,https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Monday,17:00,22:00,2,USD,,burgers,high,"Mon 8 September 8 @ 5:00 pm - 10:00 pm Recurring $2 Burger Night at Mac’s, Five Points! Five Points 1626 Glenwood Ave, Raleigh, United States It's time to BYOB (Build Your Own Burger) every Monday at Mac's in Five Points! Grab a fresh, neve",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Monday,17:00,22:00,2,USD,,burgers,high,"September 8 @ 5:00 pm - 10:00 pm Recurring $2 Burger Night at Mac’s, Five Points! Five Points 1626 Glenwood Ave, Raleigh, United States It's time to BYOB (Build Your Own Burger) every Monday at Mac's in Five Points! Grab a fresh, never Froz",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Monday,17:00,22:00,2,USD,,burgers,high,"September 8 @ 5:00 pm - 10:00 pm Recurring $2 Burger Night at Mac’s, Five Points! Five Points 1626 Glenwood Ave, Raleigh, United States It's time to BYOB (Build Your Own Burger) every Monday at Mac's in Five Points! Grab a fresh, never Froz",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Monday,,,2,USD,,burgers,medium,"It's time to BYOB (Build Your Own Burger) every Monday at Mac's in Five Points! Grab a fresh, never Frozen 1/2 LB. Angus Beef Patty for only $2 with a bun and lettuce, then build your perfect stack with a variety of toppings starting at 25¢",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Monday,,,2,USD,,burgers,medium,"It's time to BYOB (Build Your Own Burger) every Monday at Mac's in Five Points! Grab a fresh, never Frozen 1/2 LB. Angus Beef Patty for only $2 with a bun and lettuce, then build your perfect stack with a variety of toppings starting at 25¢",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Monday,19:00,22:00,3,USD,,burgers,high,"Mon 8 September 8 @ 7:00 pm - 10:00 pm Recurring Monday Night Football Concord Mills 8021 Concord Mills Boulevard, Concord, North Carolina +7 more 1/2 Price Burger & Fries | $3 Busch Light Pints | $5 Wells | $4 Athletic (NA), Run Wild Pints",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Monday,19:00,22:00,3,USD,,burgers,high,"September 8 @ 7:00 pm - 10:00 pm Recurring Monday Night Football Concord Mills 8021 Concord Mills Boulevard, Concord, North Carolina +7 more 1/2 Price Burger & Fries | $3 Busch Light Pints | $5 Wells | $4 Athletic (NA), Run Wild Pints *Food",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Monday,19:00,22:00,3,USD,,burgers,high,"September 8 @ 7:00 pm - 10:00 pm Recurring Monday Night Football Concord Mills 8021 Concord Mills Boulevard, Concord, North Carolina +7 more 1/2 Price Burger & Fries | $3 Busch Light Pints | $5 Wells | $4 Athletic (NA), Run Wild Pints *Food",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Monday,,,,,,,medium,Monday Night Football,https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,,,,3,USD,,burgers,medium,"1/2 Price Burger & Fries | $3 Busch Light Pints | $5 Wells | $4 Athletic (NA), Run Wild Pints *Food special available kick off to end of game",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,,,,3,USD,,burgers,medium,"1/2 Price Burger & Fries | $3 Busch Light Pints | $5 Wells | $4 Athletic (NA), Run Wild Pints *Food special available kick off to end of game",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Monday,19:00,22:00,2,USD,,burgers,high,"Mon 8 September 8 @ 7:00 pm - 10:00 pm Monday Night Football Five Points 1626 Glenwood Ave, Raleigh, United States $2 Burger Night | $3 Busch Light Pints | $5 Wells | $4 Athletic (NA), Run Wild Pints",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Monday,19:00,22:00,2,USD,,burgers,high,"September 8 @ 7:00 pm - 10:00 pm Monday Night Football Five Points 1626 Glenwood Ave, Raleigh, United States $2 Burger Night | $3 Busch Light Pints | $5 Wells | $4 Athletic (NA), Run Wild Pints",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Monday,19:00,22:00,2,USD,,burgers,high,"September 8 @ 7:00 pm - 10:00 pm Monday Night Football Five Points 1626 Glenwood Ave, Raleigh, United States $2 Burger Night | $3 Busch Light Pints | $5 Wells | $4 Athletic (NA), Run Wild Pints",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Monday,,,,,,,medium,Monday Night Football,https://macspeedshop.com/events-calendar
Mac's Speed Shop,Happy Hour,,,17:00,19:00,,,,drinks;happy_hour,medium,"Tue 9 September 9 @ 5:00 pm - 7:00 pm Live Music From Brett Bartschi! Greenville 930 S Main St, Greenville, SC, United States Come out and grab a Happy Hour drink special from 5pm-7pm! ✭ ½ Price Draft Beers ✭ ½ Price Signature Cocktails ✭ ½",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Happy Hour,,,17:00,19:00,,,,drinks;happy_hour,medium,"September 9 @ 5:00 pm - 7:00 pm Live Music From Brett Bartschi! Greenville 930 S Main St, Greenville, SC, United States Come out and grab a Happy Hour drink special from 5pm-7pm! ✭ ½ Price Draft Beers ✭ ½ Price Signature Cocktails ✭ ½ Price",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Happy Hour,,,17:00,19:00,,,,drinks;happy_hour,medium,"September 9 @ 5:00 pm - 7:00 pm Live Music From Brett Bartschi! Greenville 930 S Main St, Greenville, SC, United States Come out and grab a Happy Hour drink special from 5pm-7pm! ✭ ½ Price Draft Beers ✭ ½ Price Signature Cocktails ✭ ½ Price",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Happy Hour,,,17:00,19:00,,,,drinks;happy_hour,medium,Come out and grab a Happy Hour drink special from 5pm-7pm! ✭ ½ Price Draft Beers ✭ ½ Price Signature Cocktails ✭ ½ Price Glass of Wine,https://macspeedshop.com/events-calendar
Mac's Speed Shop,Happy Hour,,,17:00,19:00,,,,drinks;happy_hour,medium,Come out and grab a Happy Hour drink special from 5pm-7pm! ✭ ½ Price Draft Beers ✭ ½ Price Signature Cocktails ✭ ½ Price Glass of Wine,https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Tuesday,17:00,22:00,2.50,USD,,,high,"Tue 9 September 9 @ 5:00 pm - 10:00 pm Recurring Kids Night! Concord Mills 8021 Concord Mills Boulevard, Concord, North Carolina +7 more Kids Rule Tuesday Nights! Get a kids meal for $2.50 with purchase of an adult entrée starting at 5pm! *",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Tuesday,17:00,22:00,2.50,USD,,,high,"September 9 @ 5:00 pm - 10:00 pm Recurring Kids Night! Concord Mills 8021 Concord Mills Boulevard, Concord, North Carolina +7 more Kids Rule Tuesday Nights! Get a kids meal for $2.50 with purchase of an adult entrée starting at 5pm! *Dine-I",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Tuesday,17:00,22:00,2.50,USD,,,high,"September 9 @ 5:00 pm - 10:00 pm Recurring Kids Night! Concord Mills 8021 Concord Mills Boulevard, Concord, North Carolina +7 more Kids Rule Tuesday Nights! Get a kids meal for $2.50 with purchase of an adult entrée starting at 5pm! *Dine-I",https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Tuesday,,,2.50,USD,,,medium,Kids Rule Tuesday Nights! Get a kids meal for $2.50 with purchase of an adult entrée starting at 5pm! *Dine-In Only - All Mac's Locations*,https://macspeedshop.com/events-calendar
Mac's Speed Shop,Special,,Tuesday,,,2.50,USD,,,medium,Kids Rule Tuesday Nights! Get a kids meal for $2.50 with purchase of an adult entrée starting at 5pm! *Dine-In Only - All Mac's Locations*,https://macspeedshop.com/events-calendar
